FILENAME :,SUB_IMAGE 1,SUB_IMAGE 2,SUB_IMAGE 3,SUB_IMAGE 4,SUB_IMAGE 5,SUB_IMAGE 6,SUB_IMAGE 7,SUB_IMAGE 8,SUB_IMAGE 9,SUB_IMAGE 10,SUB_IMAGE 11,SUB_IMAGE 12,SUB_IMAGE 13,SUB_IMAGE 14,SUB_IMAGE 15,SUB_IMAGE 16,SUB_IMAGE 17,SUB_IMAGE 18,SUB_IMAGE 19,SUB_IMAGE 20,SUB_IMAGE 21,SUB_IMAGE 22,SUB_IMAGE 23,SUB_IMAGE 24,SUB_IMAGE 25,SUB_IMAGE 26,SUB_IMAGE 27,SUB_IMAGE 28,SUB_IMAGE 29,SUB_IMAGE 30,SUB_IMAGE 31,SUB_IMAGE 32,SUB_IMAGE 33,SUB_IMAGE 34,SUB_IMAGE 35,SUB_IMAGE 36,SUB_IMAGE 37,SUB_IMAGE 38,SUB_IMAGE 39,SUB_IMAGE 40,SUB_IMAGE 41,SUB_IMAGE 42,SUB_IMAGE 43,SUB_IMAGE 44,SUB_IMAGE 45,SUB_IMAGE 46,SUB_IMAGE 47,SUB_IMAGE 48,SUB_IMAGE 49,SUB_IMAGE 50,SUB_IMAGE 51,SUB_IMAGE 52,SUB_IMAGE 53,SUB_IMAGE 54,SUB_IMAGE 55,SUB_IMAGE 56,SUB_IMAGE 57,SUB_IMAGE 58,SUB_IMAGE 59,SUB_IMAGE 60,SUB_IMAGE 61,SUB_IMAGE 62,SUB_IMAGE 63,SUB_IMAGE 64,SUB_IMAGE 65,SUB_IMAGE 66,SUB_IMAGE 67,SUB_IMAGE 68,SUB_IMAGE 69,SUB_IMAGE 70,SUB_IMAGE 71,SUB_IMAGE 72,SUB_IMAGE 73,SUB_IMAGE 74,SUB_IMAGE 75,SUB_IMAGE 76,SUB_IMAGE 77,SUB_IMAGE 78,SUB_IMAGE 79,SUB_IMAGE 80,SUB_IMAGE 81,SUB_IMAGE 82,SUB_IMAGE 83,SUB_IMAGE 84,SUB_IMAGE 85,SUB_IMAGE 86,SUB_IMAGE 87,SUB_IMAGE 88,SUB_IMAGE 89,SUB_IMAGE 90,SUB_IMAGE 91,SUB_IMAGE 92,SUB_IMAGE 93,SUB_IMAGE 94,SUB_IMAGE 95,SUB_IMAGE 96,SUB_IMAGE 97,SUB_IMAGE 98,SUB_IMAGE 99,SUB_IMAGE 100,SUB_IMAGE 101,SUB_IMAGE 102,SUB_IMAGE 103,SUB_IMAGE 104,SUB_IMAGE 105,SUB_IMAGE 106,SUB_IMAGE 107,SUB_IMAGE 108
IMAGE 28,0.28840156862745153,0.24659220588235176,0.41890563725490154,0.3785779411764681,0.0,0.0,0.0,0.0,0.3149626470588254,0.4606631372549048,0.3071656862745089,0.001456666666666613,0.4852658823529415,0.44901299019607704,0.44300656862745363,0.272230490196077,0.3978039705882355,0.0,0.0,0.0,0.0,0.09481377450980367,0.04119730392156888,0.16039784313725572,0.49267441176470433,0.07188235294117626,0.17570196078431252,0.4460664705882348,0.13608411764705994,0.32834705882352966,0.0,0.0,0.3449862254901962,0.276435294117647,0.02203583333333308,0.38676431372549097,0.11557156862744974,0.4429968627450972,0.0,0.2634290196078436,0.07575696078431374,0.16053779411764635,0.03180068627450978,0.0,0.4007074509803926,0.4382156862745109,0.0021835294117647187,0.0625954411764707,0.42846980392156836,0.46861960784313683,0.11495862745098046,0.20751529411764713,0.4032113725490171,0.0,0.4551643137254902,0.0,0.10684078431372589,0.48736627450980335,0.01320245098039234,0.32095784313725473,0.49254852941176513,0.4491390196078431,0.44826235294117794,0.040541176470588344,0.3856653921568624,0.0016752941176470574,0.29832872549019746,0.006982843137254939,0.19583382352941223,0.4612007843137267,0.0022904901960784526,0.37098808823529417,0.0072470588235293695,0.17263392156862917,0.21493872549019666,0.0,0.2399006862745127,0.08003235294117658,0.02717044117647051,0.10222583333333389,0.3651980392156866,0.16493960784313913,0.0014950000000000005,0.40631509803921473,0.16761372549019526,0.23283872549019916,0.27112421568627765,0.15655500000000092,0.0013450980392157265,0.4762516176470596,0.00084333333333333,0.4414547549019612,0.18911588235294285,0.09066764705882358,0.03603720588235309,0.0854318137254891,0.0,0.0,0.08490470588235312,0.37769058823529295,0.1528951960784318,0.4900399999999992,0.04068852941176479,0.09030745098039214,0.4040104901960776,0.41966666666666563,0.01302862745098038,0.37824627450980436
IMAGE 29,0.4844898039215665,0.4845588235294119,0.022709558823529333,0.4508745098039245,0.411266666666669,0.466087745098041,0.3264821078431375,0.3042799019607817,0.4921373529411802,0.3601920098039215,0.42021470588235305,0.040694852941176037,0.0,0.3613168627450964,0.14818504901960844,0.06681411764705955,0.0,0.0,0.2191210784313718,0.37524867647058957,0.0,0.0,0.05908941176470554,0.13983210784313718,0.17396181372548966,0.062478333333332275,0.4783499019607844,0.012336421568627388,0.3692838235294118,0.0,0.4906936764705865,0.49009338235294164,0.09832372549019547,0.30184627450980345,0.0,0.4908357843137262,0.26585725490196305,0.41364558823529307,0.03015892156862775,0.4133692647058823,0.48199019607843147,0.21808818627450993,0.3052555882352952,0.4357850980392141,0.2095789705882357,0.2897066666666649,0.0,0.45727686274509777,0.005098774509803893,0.19092156862744938,0.0,0.2562518627450982,0.3313233823529393,0.44108377450980507,0.017298137254901973,0.251192156862746,0.0010017647058823554,0.004618676470588208,0.04428710784313709,0.37649073529411803,0.00048284313725490113,0.4917913725490182,0.0,0.03447323529411757,0.4869558333333337,0.48757848039215873,0.0062754901960784095,0.2458676470588243,0.04006441176470585,0.46750970588235313,0.4888913725490193,0.48687549019607784,0.0,0.49010073529411713,0.0,0.0,0.14901789215686517,0.4467470588235296,0.006229411764705915,0.2770613725490207,0.0,0.4833008823529416,0.4685854411764705,0.4920579901960787,0.0026028431372549132,0.4830409803921569,0.0,0.0,0.0,0.3616966666666673,0.12883171568627388,0.11201519607843156,0.002654117647058747,0.4631328431372557,0.33537176470588315,0.4851250980392152,0.0676618627450979,0.35946343137255016,0.0,0.0,0.0,0.4133130882352951,0.4829154411764724,0.2660154411764711,0.11540137254901958,0.48342598039215673,0.1685987254901982,0.4811513725490195
IMAGE 30,0.21180882352941208,0.36447862745098086,0.46898838235294327,0.3989577450980421,0.39252171568627503,0.002741078431372539,0.2532973039215689,0.4269867156862726,0.1030196078431366,0.1284700980392145,0.48396000000000206,0.0033916666666666544,0.4842949019607852,0.487943333333333,0.46171455882352697,0.4886976470588237,0.22178647058823603,0.4892838235294095,0.05325799019607864,0.0,0.0,0.0,0.3832926470588232,0.003465098039215664,0.31837009803921457,0.14729632352941086,0.03585848039215656,0.01222867647058822,0.4142647058823545,0.0,0.0,0.02610333333333327,0.1940443627450976,0.145265637254902,0.21056377450980512,0.39860303921568657,0.12017480392156832,0.4632254901960769,0.0,0.39060450980392114,0.0018495098039215617,0.012892647058823483,0.36972058823529336,0.23045196078431515,0.48967156862744743,0.27697156862745087,0.2917580392156862,0.35432132352941126,0.4788970588235281,0.18925480392156796,0.0009415686274509783,0.4808190686274508,0.2872965196078432,0.2660426470588215,0.2594835784313731,0.10727598039215684,0.47308666666666715,0.405407598039216,0.05879053921568615,0.49071583333333363,0.18347696078431397,0.05360441176470509,0.1393607843137251,0.18739764705882403,0.09320303921568512,0.06682171568627526,0.32570882352941155,0.4163377450980397,0.0035112745098039564,0.09817735294117577,0.22135509803921502,0.4731254901960778,0.47849372549019653,0.00260965686274511,0.3183963725490208,0.0,0.0,0.0,0.49008686274509744,0.05834784313725518,0.0,0.0,0.0,0.372218333333333,0.001967843137254907,0.30381387254901965,0.001933774509803874,0.0,0.0,0.0,0.48913504901960797,0.05773588235294123,0.0,0.0,0.0,0.21842651960784487,0.14602588235294106,0.22829313725490363,0.0,0.0,0.0,0.29313147058823563,0.39307450980392067,0.07156460784313705,0.0,0.0,0.0,0.0
IMAGE 31,0.41273691176470856,0.3197753921568627,0.0,0.07147529411764715,0.3795266666666668,0.08072426470588182,0.397714215686273,0.1271750000000011,0.39778745098039137,0.0,0.43540607843137347,0.4913055882352939,0.0,0.35757333333333435,0.0,0.4025593137254904,0.4476382843137263,0.00909838235294118,0.0039467647058823215,0.2882324509803933,0.48855617647058963,0.4484914705882357,0.07620441176470666,0.4900931372549004,0.2611541176470594,0.021709607843137427,0.1365993137254905,0.4794152941176473,0.35379828431372545,0.2906937254901967,0.16248490196078433,0.09390362745097995,0.41980999999999924,0.05403470588235325,0.3394189215686277,0.0,0.46051897058823643,0.0,0.3387745098039206,0.46549294117647066,0.14539529411764524,0.4873390196078438,0.48530862745098063,0.21577450980392193,0.44817401960784214,0.04950529411764709,0.22654921568627365,0.004574999999999968,0.47994147058823566,0.0,0.24639887254901885,0.43873416666666576,0.0,0.455770588235294,0.4722844607843159,0.0,0.3558762254901965,0.46319166666666467,0.0044920098039215525,0.3638246568627446,0.479475490196078,0.0,0.1541312745098038,0.4419566176470585,0.0,0.4599313725490207,0.3528536274509795,0.0,0.0013485294117647467,0.4862889705882349,0.13235058823529366,0.49436166666666614,0.13686274509803945,0.18099205882352898,0.15701882352941093,0.3838870098039229,0.0,0.49059480392156835,0.34628828431372666,0.0,0.0,0.403352205882354,0.4859057843137252,0.45762671568627394,0.0,0.4361635784313721,0.12371450980392144,0.39516127450980426,0.0,0.4923404901960781,0.4104729901960789,0.0,0.0,0.32642490196078555,0.49147955882352873,0.4710659313725485,0.3389356862745098,0.0,0.0,0.4774997549019608,0.0,0.495203039215686,0.4961443627450985,0.0,0.0,0.43545225490196066,0.4834810784313735,0.49462823529411715
IMAGE 32,0.33522563725490206,0.42396813725490573,0.34102499999999836,0.3811647058823528,0.005103137254901984,0.26750049019607763,0.0,0.0,0.0,0.45523098039215704,0.021324803921568703,0.19244039215686204,0.4861169607843134,0.0,0.003109852941176459,0.2974009803921574,0.22546519607843174,0.42796470588235375,0.0,0.0,0.0,0.018681568627451007,0.46953470588235363,0.0024155882352941216,0.22573377450980267,0.1850532352941176,0.0048573529411765,0.3565513725490199,0.08040421568627432,0.4228879411764703,0.38502975490196084,0.0,0.0,0.20171431372548973,0.32164882352941343,0.0029725490196078367,0.45504892156862964,0.4022099019607833,0.2498117647058827,0.43980490196078437,0.3956175490196078,0.23592117647058594,0.23299779411764576,0.1726534313725489,0.0,0.4070532352941172,0.049485882352940734,0.03182009803921576,0.011669803921568642,0.4841145098039236,0.3527423529411746,0.3524279411764708,0.13188313725490286,0.17311666666666664,0.4220441176470582,0.46309647058823666,0.0,0.48588313725490145,0.42801558823529234,0.012447647058823473,0.4894664705882358,0.030487009803922008,0.49115019607843147,0.3273448529411769,0.06775686274509743,0.4323380392156864,0.2602123529411765,0.07284416666666746,0.14422480392156845,0.43948107843137146,0.0020541176470588365,0.0,0.1802496568627457,0.05385735294117648,0.0,0.39663950980392193,0.0035950980392156816,0.4770266666666675,0.014516421568627678,0.11975622549019645,0.44106593137254974,0.27607563725490336,0.0,0.2353725490196082,0.0005987254901960886,0.40887514705882416,0.0,0.19970568627451002,0.3501138235294114,0.21768622549019473,0.0007109803921568867,0.45249127450980436,0.49022352941176556,0.10772318627450925,0.03585848039215671,0.4853050980392156,0.2962022058823536,0.4807539215686277,0.43725333333333394,0.09367156862745098,0.08100318627450953,0.08003235294117603,0.0,0.34772921568627263,0.07203872549019608,0.4877235294117679,0.031998774509803554,0.48920235294117603
IMAGE 33,0.25151470588235286,0.20538950980392134,0.0,0.06397382352941175,0.48099401960783866,0.11150735294117649,0.0,0.0,0.18168509803921334,0.3855188235294122,0.0,0.0,0.489818480392156,0.14960269607843288,0.08915254901960801,0.4915164705882325,0.0,0.0,0.0,0.0,0.0,0.21092578431372652,0.10628602941176508,0.0,0.26883696078431585,0.0,0.4288342647058837,0.0,0.04942112745098044,0.0,0.0,0.0,0.0,0.0,0.36782431372549085,0.0,0.0,0.0087044117647059,0.15319436274509818,0.0,0.1953850490196071,0.0,0.0,0.0,0.0,0.0,0.4721458333333331,0.0,0.0,0.3222098039215682,0.0,0.0,0.0,0.016251568627450898,0.17204333333333352,0.0,0.0,0.0,0.31022607843137034,0.012646176470588235,0.0,0.43779514705882405,0.0,0.0,0.0,0.4403450980392149,0.47026857843137193,0.0022470588235294483,0.0,0.0,0.026403333333333338,0.1915458823529412,0.14530205882352937,0.14393607843137274,0.0,0.0,0.003684999999999947,0.38998960784313735,0.4606764705882349,0.0024882352941176626,0.0,0.0,0.0026028431372549176,0.4481843137254903,0.4679286274509794,0.008704411764705836,0.11521279411764664,0.0,0.0053699999999999234,0.40723931372549127,0.4589724019607852,0.003363431372549077,0.0,0.0,0.0,0.4922611764705885,0.45973431372549023,0.0939622058823527,0.34623838235294147,0.0,0.013311372549019707,0.45436696078431554,0.4290367647058847,0.023160245098039347,0.0,0.0,0.0,0.49481725490196093
IMAGE 34,0.2541727941176472,0.3128509803921581,0.4939371568627491,0.4343242647058787,0.38513838235294223,0.4826674509803934,0.19185215686274418,0.20925568627451077,0.11265808823529495,0.4721439705882361,0.03520294117647071,0.38275578431372553,0.32531294117647164,0.4240951960784305,0.0,0.0,0.0,0.0029399019607843735,0.47739588235294145,0.309533431372546,0.15661196078431344,0.34386416666666636,0.2193369117647062,0.2147230392156874,0.4097965686274507,0.002390588235294118,0.0,0.0,0.0038170588235293184,0.0008647058823529824,0.07105764705882305,0.38173137254901923,0.4644623529411771,0.2776460784313724,0.08455269607843158,0.0943488235294122,0.48554215686274543,0.0,0.0,0.0,0.30005803921568575,0.009726911764705835,0.0,0.04864426470588233,0.3211588235294095,0.3045180882352953,0.22594122549019616,0.4285827450980408,0.16065617647058922,0.1571739705882357,0.0,0.0,0.2637709803921584,0.47104794117647186,0.0,0.0,0.0,0.1687210784313726,0.23162867647058827,0.17665686274509818,0.48167568627450813,0.19525514705882202,0.0,0.0,0.4210764705882357,0.491914705882352,0.0,0.0,0.0,0.4868546078431378,0.2975502450980395,0.2352800000000014,0.09499490196078429,0.17997019607843143,0.3309026470588244,0.0,0.4812338235294113,0.3348269117647038,0.0,0.0,0.0,0.0,0.0,0.09450980392156894,0.43211372549019644,0.34107191176470664,0.4016417647058826,0.002208088235294098,0.44755490196078407,0.10585171568627412,0.0,0.0,0.0,0.08043098039215693,0.0,0.09450980392156894,0.38269093137254984,0.094734705882353,0.4879849999999996,0.4667298039215694,0.4503945098039223,0.12083333333333268,0.09494117647058845,0.09494117647058845,0.09494117647058845,0.14536715686274543,0.12931901960784303,0.17439607843137195
IMAGE 35,0.0008647058823529387,0.3490672549019607,0.4686276470588257,0.48882745098039204,0.06787411764705896,0.478033480392156,0.0,0.008704411764705784,0.35476676470588286,0.48089764705882515,0.4775848039215667,0.1123006372549021,0.0974863725490197,0.1275668627450989,0.0630601960784307,0.41075490196078457,0.06333009803921548,0.04321294117647052,0.019796862745097975,0.3577403921568626,0.34262156862745174,0.054730882352940664,0.0,0.4641815686274518,0.2814868137254896,0.05796274509803906,0.469008039215684,0.03062490196078409,0.14459294117647029,0.46877882352941347,0.35163156862744815,0.33337970588235294,0.2875531372549022,0.322430441176471,0.004702450980392109,0.3432730392156855,0.04995524509803943,0.47933284313725366,0.05440230392156813,0.45932426470588256,0.4794196078431375,0.3874217156862747,0.3416823529411756,0.0045832843137255915,0.4827780392156869,0.1536486274509784,0.3265145098039179,0.06012303921568625,0.4791398039215683,0.04522127450980368,0.0010068627450980413,0.48929892156862637,0.05580980392156928,0.008727843137254901,0.4869996078431377,0.23266911764705878,0.48859877450980455,0.2894631372549011,0.148227450980393,0.4894780882352937,0.48792598039215207,0.004261764705882313,0.4484034313725494,0.009402696078431267,0.15237529411764866,0.0,0.1798926960784297,0.012984068627450772,0.4900007352941146,0.36154671568627345,0.0,0.4680665196078418,0.0,0.12341387254901943,0.25416416666666924,0.0,0.0,0.0019525490196078488,0.0018495098039215617,0.0,0.16432651960784322,0.0854870588235283,0.17321397058823546,0.2693204901960784,0.42746882352941185,0.436258333333333,0.02564122549019603,0.16124215686274482,0.0,0.2830970588235287,0.18077024509803916,0.0,0.16902073529411968,0.24864745098039215,0.48486019607843206,0.466331568627454,0.42041529411764833,0.30460622549019617,0.4839946568627472,0.2077929411764693,0.08110906862745068,0.37172406862744983,0.4490924509803922,0.0,0.0018725490196078404,0.3757374509803917,0.4609634313725519,0.34326088235294205
IMAGE 36,0.3861048529411758,0.4301745098039262,0.488397401960781,0.27709333333333364,0.4929105882352945,0.23303406862745318,0.0,0.0,0.18109450980392292,0.2578932352941175,0.010472549019607863,0.40451421568627344,0.21810975490196013,0.01851475490196069,0.28636921568627505,0.3452114215686266,0.21075681372549065,0.0,0.0,0.0,0.0,0.44414000000000053,0.3759461274509806,0.03266647058823518,0.2039129411764702,0.477617450980393,0.4369458823529412,0.11524784313725636,0.43408171568627507,0.445701960784315,0.030300392156862647,0.0,0.0,0.489209803921569,0.47752034313725616,0.3922596078431372,0.365140490196079,0.0026682352941176453,0.3900220588235291,0.0,0.04009186274509841,0.317119068627451,0.4311323529411743,0.030231617647058746,0.002140294117647084,0.45753269607843,0.40519867647058716,0.3457741666666654,0.25271539215686384,0.32096068627450947,0.03603186274509805,0.0,0.0,0.1237192647058834,0.19995529411764676,0.18819098039215626,0.47743921568627606,0.06398137254901962,0.33703725490196085,0.05370117647058808,0.040599411764705905,0.2819575980392139,0.0,0.0,0.0,0.0,0.14924509803921615,0.43891102941176674,0.432088627450978,0.07679588235294091,0.4760340196078448,0.002070588235294135,0.34605392156862863,0.0019489215686274023,0.0,0.0,0.0,0.0,0.0,0.0,0.002208088235294098,0.48658245098039293,0.021551372549019655,0.3374360784313727,0.47484705882352934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111061274509817,0.0,0.373477745098039,0.4170265686274488,0.38544509803921584,0.1779254901960786,0.0,0.0,0.0,0.0,0.0,0.0,0.012959607843137419,0.2580039215686273,0.0
IMAGE 37,0.4455029901960779,0.20349102941176522,0.446085833333335,0.4868029411764712,0.37749813725490333,0.4758694117647038,0.2250284803921563,0.12331960784313716,0.3507141176470625,0.19295509803921596,0.10231666666666651,0.24906176470588293,0.2359768627450978,0.14975946078431177,0.0028274999999999763,0.28408799019607917,0.0,0.002478725490195983,0.4901788235294142,0.22483426470588008,0.20725725490196104,0.4895490196078439,0.37294401960784285,0.3721617647058806,0.4835494607843151,0.0,0.052921960784313715,0.19206941176470585,0.38105588235294086,0.0,0.002842352941176417,0.484069705882352,0.38411499999999876,0.48472470588235184,0.3011875000000011,0.05382107843137268,0.49426470588235366,0.0,0.1767588235294133,0.25627392156862866,0.38552999999999904,0.004407352941176404,0.0,0.0021137254901960993,0.48102450980392264,0.48792279411764666,0.005952794117647085,0.09726509803921589,0.14836333333333412,0.25493009803921607,0.0,0.0,0.44128196078431303,0.46064818627450954,0.0,0.0,0.3900754901960788,0.42303200980392425,0.4195739215686291,0.34031627450980423,0.46233637254902027,0.41366078431372605,0.0,0.027040931372549037,0.1957304901960791,0.28974470588235446,0.0,0.0,0.05350352941176517,0.48344730392156876,0.10620343137254823,0.48572068627450904,0.2692156862745113,0.049112352941176454,0.24676470588235383,0.1686666666666676,0.22978813725490144,0.004262254901960844,0.0,0.0,0.0008691176470588652,0.049787990196078366,0.0,0.48793294117647107,0.4930490196078424,0.48721666666666463,0.466289607843135,0.19559019607843212,0.41543333333333393,0.0,0.0,0.0,0.13222294117647138,0.4505269607843133,0.0,0.4396752450980392,0.407079999999998,0.011097990196078503,0.41102549019607876,0.34527941176470456,0.4875407843137245,0.0,0.0,0.0,0.006531764705882285,0.006531764705882281,0.0,0.49578990196078476
IMAGE 38,0.4101169607843152,0.05397779411764673,0.23656078431372488,0.48387705882353055,0.0,0.0,0.0,0.0,0.0026028431372549176,0.463051421568627,0.35040274509804,0.0010402941176470661,0.3204168627450965,0.0,0.4089556862745103,0.3845891666666665,0.14093568627451064,0.2534114215686275,0.0,0.0,0.0,0.4929676470588236,0.2529401960784304,0.0009584313725490215,0.3944886274509778,0.1920647058823527,0.4721529411764705,0.16402985294117728,0.012609509803921557,0.47880931372549024,0.0,0.0,0.0,0.48884333333333396,0.27891137254902104,0.002579607843137191,0.3434343137254901,0.4766254901960771,0.4391090196078431,0.0018495098039215617,0.13626441176470633,0.4611638725490203,0.0,0.0,0.0,0.4741424019607834,0.2628365196078431,0.0016262745098038949,0.4822894607843129,0.16950504901960717,0.13239156862745205,0.0,0.23769490196078397,0.012053235294117608,0.0,0.0,0.0,0.4828734803921578,0.17629215686274416,0.005574264705882273,0.46014529411764893,0.020472303921568815,0.05072318627450955,0.22515357843137274,0.0978338235294122,0.0,0.0,0.0,0.0,0.456817303921568,0.053781176470588256,0.3976294117647059,0.4671509803921557,0.07606039215686272,0.046322794117646844,0.4734612254901964,0.0,0.0,0.0,0.0,0.0,0.4433958333333345,0.011634705882352978,0.08919696078431366,0.48182553921568627,0.40724843137254885,0.0016141176470588132,0.48589088235294153,0.0,0.0,0.0,0.0,0.0,0.43803421568627593,0.0018399019607843094,0.460057843137256,0.4798969607843135,0.49263431372549094,0.0,0.4870204901960762,0.0,0.0,0.0,0.0,0.0,0.4867946078431368,0.003954999999999992,0.07114926470588263
IMAGE 39,0.05365931372549032,0.18829186274509851,0.0,0.027887450980392078,0.18460117647058805,0.02388357843137269,0.14524656862745286,0.11968475490196084,0.4934055392156875,0.4125235294117646,0.34904784313725545,0.0,0.4324255392156848,0.4219616666666673,0.06714093137254894,0.004294117647058842,0.421935882352941,0.0,0.0,0.0,0.01892892156862756,0.18329460784313756,0.34699754901960916,0.0,0.4910385294117664,0.46336843137254596,0.4856334313725493,0.4885499019607861,0.3126177941176456,0.0036764705882352867,0.0,0.0,0.24738137254901876,0.4873824509803923,0.342036470588236,0.0023841176470588287,0.1024732352941179,0.001175147058823548,0.405862205882351,0.05410549019607872,0.05925098039215698,0.35281411764705845,0.0,0.0,0.0031480392156863573,0.4511184313725493,0.31605411764706004,0.2330372549019604,0.4497154901960764,0.020799999999999944,0.15245774509804014,0.03697161764705874,0.04517142156862755,0.013473039215686457,0.45134676470587864,0.002598823529411689,0.02684617647058815,0.040078235294117484,0.49216691176470606,0.26352784313725586,0.12340279411764696,0.31131916666666565,0.0,0.4919010294117634,0.4747594117647057,0.43466784313725454,0.030774509803921865,0.21321049019607796,0.4199511764705882,0.33219303921568527,0.26152274509804035,0.006038480392156824,0.0,0.44169137254901847,0.4699488725490173,0.07645813725490216,0.19196823529411788,0.229218823529413,0.006664950980392162,0.4883889215686283,0.47370490196078435,0.4406325490196072,0.005417647058823598,0.10189338235294108,0.0,0.4071088235294109,0.06280705882352948,0.47803558823529435,0.0,0.0,0.3424573529411773,0.0026541176470588463,0.10633284313725452,0.21193112745097994,0.0038254411764706447,0.2986322549019609,0.004669117647058824,0.11454372549019508,0.48863882352941074,0.3314937254901949,0.0,0.0,0.4585858823529405,0.0,0.49473529411764683,0.0,0.0,0.4934924019607843
IMAGE 40,0.0,0.0,0.0,0.0,0.16508764705882342,0.2615874509803938,0.3442157352941212,0.4172033333333326,0.38506348039215643,0.0010788235294117684,0.0,0.0,0.1648881372549014,0.21831632352941216,0.0022964705882353004,0.3866252941176465,0.4164600980392178,0.0,0.0,0.0,0.022824999999999963,0.3346486764705886,0.4153686274509797,0.03487970588235285,0.486187205882356,0.18806764705882353,0.23943269607843065,0.005450392156862748,0.07150980392156885,0.21406372549019576,0.13610343137254888,0.0,0.0,0.4708781862745105,0.43747995098039333,0.487520784313725,0.0,0.0,0.4502561764705878,0.13976156862745204,0.3604434803921567,0.11013578431372567,0.2222027450980375,0.027065147058823406,0.0,0.48274544117647095,0.49297490196078475,0.45684730392156764,0.48569254901960685,0.029031372549019645,0.45830156862744936,0.0,0.0,0.2149926470588208,0.28218333333333384,0.46695313725490206,0.0,0.4843027450980403,0.39181818627451115,0.25666107843137437,0.02775764705882342,0.11920313725490254,0.3938291666666684,0.0,0.0,0.0899442156862744,0.4926889215686283,0.4023350490196089,0.0,0.29792279411764805,0.05468666666666713,0.02165549019607831,0.002607843137254886,0.4792523529411762,0.10268823529411804,0.0,0.0043773529411764486,0.3041492156862747,0.05908627450980452,0.16879921568627443,0.06761950980392148,0.29292901960784506,0.007228235294117618,0.0,0.009287058823529483,0.37994705882352975,0.10218235294117627,0.0,0.0,0.0,0.0029779411764706072,0.33061813725490247,0.4911507352941163,0.023690980392156776,0.14075931372548972,0.30873803921568665,0.026413970588235042,0.09866745098039204,0.3269625490196076,0.0,0.0,0.0,0.0,0.08562117647058745,0.4418249509803923,0.48477558823529393,0.0,0.4862537254901957
IMAGE 41,0.0,0.0,0.0,0.0,0.0,0.49066156862745125,0.12009970588235294,0.41365539215685987,0.4917150980392194,0.1328196078431372,0.0,0.0,0.28948249999999964,0.472574901960781,0.4736313725490228,0.4335403921568622,0.0636146078431374,0.24809720588235276,0.0,0.0,0.0,0.36373284313725585,0.2605466176470584,0.17232279411764717,0.49412789215686315,0.0,0.3524964705882352,0.487716862745099,0.33928642156863,0.0026028431372549176,0.0,0.0,0.0,0.002277647058823517,0.4566084313725489,0.49052990196078494,0.45476446078431243,0.2731314705882356,0.21439460784313852,0.47639348039215584,0.0,0.1956573529411762,0.028611470588235422,0.0,0.0,0.1375976470588227,0.32832215686274435,0.39327078431372425,0.01271681372549024,0.10654647058823509,0.0,0.4942725980392155,0.001868382352941223,0.47522137254902036,0.09454715686274413,0.4886076470588243,0.0,0.04935181372549002,0.09785220588235344,0.4415468137254907,0.455780637254902,0.48741803921568655,0.11966421568627504,0.45345083333333414,0.0,0.021000735294117327,0.46349529411764473,0.07555764705882234,0.12839117647058818,0.05425000000000041,0.13167539215686325,0.47481392156862695,0.477315686274512,0.40967578431372587,0.005580588235294083,0.25974004901960784,0.0,0.0,0.1638915686274506,0.006344656862745107,0.4263637254901955,0.0,0.3687058823529415,0.2776278431372544,0.18448882352941243,0.48595872549019575,0.14034431372549017,0.08478392156862728,0.0,0.0,0.14096549019607627,0.45562852941176496,0.4314588235294126,0.0019000000000000006,0.4912321568627446,0.0,0.352175588235296,0.09815509803921621,0.07573176470588278,0.4413160294117647,0.0,0.0,0.0,0.2923294607843122,0.33079044117647094,0.4678038725490194,0.48707107843137265,0.0
IMAGE 42,0.0,0.0,0.0012298039215686246,0.4885674509803911,0.20622980392156878,0.00870441176470578,0.4943461764705876,0.41216470588235393,0.15320725490195922,0.38323200980392164,0.4435690196078454,0.008465784313725489,0.15336460784313763,0.03991215686274524,0.18806411764705877,0.03619034313725444,0.46428480392156646,0.0,0.14448348039215575,0.04451936274509846,0.3958988235294128,0.4903899019607846,0.005391617647058826,0.17301333333333388,0.4755330882352941,0.4819668627450983,0.06283921568627376,0.21965303921568646,0.005039607843137259,0.37713921568627556,0.0,0.0,0.2408779411764683,0.44178294117646977,0.4202953431372544,0.4627433823529406,0.4912718627450985,0.28921960784313866,0.0,0.490595882352942,0.0009199999999999947,0.4366050000000027,0.1114048039215682,0.0,0.0,0.002573333333333295,0.3822811764705879,0.021376470588235573,0.47897401960784336,0.18812357843137245,0.4872843137254902,0.43768549019607683,0.16491686274509848,0.0,0.0,0.0,0.0,0.0,0.4580338235294136,0.0010402941176470637,0.4209729901960778,0.3257150980392165,0.48804656862745,0.0,0.2662289215686256,0.0,0.24456539215686296,0.013977647058823692,0.013800980392156744,0.01851475490196069,0.09279784313725493,0.31013240196078545,0.4835667156862733,0.1281725490196079,0.11113382352941299,0.0,0.0,0.2591230882352947,0.40581289215686395,0.0,0.0,0.127770098039215,0.03839200980392123,0.2698534313725505,0.4619262254901966,0.017467058823529346,0.07109406862745181,0.0,0.0,0.210431127450979,0.0,0.0,0.0,0.0070394607843136114,0.0032739705882352064,0.20881803921568678,0.10215509803921487,0.39782877450980303,0.0,0.0,0.0,0.03298980392156839,0.0,0.0,0.0,0.0,0.00410602941176475,0.27771117647058796
